,Unnamed: 0,Theme,id,Title,Artist,Album,Lyric,E,I,S,N,F,T,P,J,theme_E,theme_I,theme_S,theme_N,theme_F,theme_T,theme_P,theme_J
398,398,걸그룹,2848087,인어공주,강지영,2012 SBS 가요대전 The Color Of K- Pop - Mystic White,.처음인걸 시간이 멈춘 느낌.Ain't no reason 사랑에 빠졌나봐.너 아니면 보이지가않아 ooh boy~!.한걸음 더 oh 내게 내게 와줘..하루에도 수십번씩 널 널 널.생각하면 나도몰래 love love love.말은 못하고 시간이 없어도 .너만 있으면 (alright)..I know You know? love me.You know I know. kiss me .오늘이 가면 the end..Sad tonight! Oh 내게 다가와 내게 다가와 줘.Come tonight! Oh 나를 바라봐 이 밤이 가기전에..슬픈 인어공주처럼 Oh 말도 못하고.물거품 되 버리기전에 내게 키스해줘..Oh Oh Kiss me Oh Kiss me.Oh Oh Kiss me Oh Kiss Kiss 해줘..나 어쩌면 폭 빠질 것만 같아.Love is Magic 마법에 걸렸나봐..너 아니면 날 구해 줄 수 없어 boy.어서 빨리 오 내게 내게 와줘..혼자 남게 된 밤 너에게 못다한 말.차갑게 식어버린 방안에서 연락만.기다리고 있어 눈치도 참 없어 .애가 타도 몰라주는 너 (Hey you)..I know You know love me.You know I know kiss me.내일이 오면 the end..Sad tonight! Oh 내게 다가와 내게 다가와 줘.Come tonight! Oh 나를 바라봐 이 밤이 가기 전에..슬픈 인어공주처럼 Oh 말도 못하고.물거품 되 버리기전에 내게 키스해줘..Oh Oh Kiss me Oh Kiss me.Oh Oh Kiss me Oh Kiss Kiss 해줘..Love To me 내게 와줘.Say Love me Love me .Come with me boy~!..Sad tonight Oh 내게 다가와 내게 다가와 줘.Come tonight! Oh 나를 바라봐 이 밤이 가기 전에..슬픈 인어공주처럼 Oh 말도 못하고.물거품 되 버리기 전에 내게 키스해줘..Oh Oh Kiss me Oh Kiss me.Oh Oh Kiss me Oh Kiss Kiss 해줘.,0.022654257030040027,0.0796176697731018,0.04253110885620117,-0.014988507735729217,0.13432333866755167,0.06657770276069641,-0.0006980840116739273,-0.05359921852747599,1,-1,0,0,0,0,0,0
399,399,아이돌,31598020,네가 참 좋아 (Really Really),체리블렛(Cherry Bullet),LOVE ADVENTURE,I really really like you.I really really like you.내 앞에 선 너를 본 순간.달라졌어 모든 게 (That's right).콤플렉스조차도 (Uh huh).자신 있게 변해가.네가 내게 고백한 말에 (Uh).두근두근 가슴이 (So sweet).나만 보인단 말에.나도 설레었나 봐.처음엔 날 놀리는 줄만 알았어.정말 나 나 나 놀래며 나 나 나 (뭣 땜에).수줍게 나를 보며 속삭이는 너.이 얘길 정말 믿어야 할까.난 네가 참 좋아.난 네가 참 좋아.Oh 정말 난 네가 참 좋아.난 네가 참 좋아.Oh 정말 난 네가 참 좋아.사랑이란 게 신비해.다른 나를 발견해.너의 말이 마법처럼.Change me oh change me oh.다른 사람과는 달라 (Uh).달콤한 속삭임에 (So sweet).내가 변해가는 게.나도 느껴지는걸.처음엔 날 놀리는 줄만 알았어.정말 나 나 나 놀래며 나 나 나 (뭣 땜에).수줍게 나를 보며 속삭이는 너.이 얘길 정말 믿어야 할까.난 네가 참 좋아.난 네가 참 좋아.Oh 정말 난 네가 참 좋아.난 네가 참 좋아.Oh 정말 난 네가 참 좋아.내 맘 떨리게 다가와 준 (Your whisper).나를 사랑하게 해줬던 (Your love).세상 그 무엇보다 세상 어떤 말보다.너의 그 한마디가 나를 깨워.난 네가 참 좋아.친구들이 우리 둘 잘 어울린대.정말 난 난 네가 참 좋아.난 난 네가 참 좋아.너 땜에 내가 정말 행복해지나 봐.정말 난 난 네가 참 좋아.난 난 네가 참 좋아.난 네가 참 좋아.Oh 정말 난 네가 참 좋아.난 네가 참 좋아.Oh 정말 난 네가 참 좋아,0.06687303740978241,0.10307574082612991,0.021640485525131224,0.005012772548757494,0.13209273417790732,0.08153921365737915,-0.0819885383049647,-0.013955141107241312,1,-1,0,0,0,0,0,0
400,400,걸그룹,31203523,IDOL (Feat. Nicki Minaj),방탄소년단,LOVE YOURSELF 結 ‘Answer’,You can call me artist.You can call me idol.아님 어떤 다른 뭐라 해도.I don't care.I'm proud of it.난 자유롭네.No more irony.나는 항상 나였기에.손가락질 해.나는 전혀 신경 쓰지 않네.나를 욕하는 너의.그 이유가 뭐든 간에.I know what I am.I know what I want.I never gon' change.I never gon' trade.(Trade off).뭘 어쩌고 저쩌고 떠들어대셔.I do what I do 그니까 넌 너나 잘하셔.You can't stop me lovin' myself.얼쑤 좋다.You can't stop me lovin' myself.지화자 좋다.You can't stop me lovin' myself.Oh oh oh oh.Oh oh oh oh oh oh.Oh oh oh oh.덩기덕 쿵더러러.얼쑤.Oh oh oh oh.Oh oh oh oh oh oh.Oh oh oh oh.덩기덕 쿵더러러.얼쑤.Face off 마치 오우삼 Ay.Top star with that spotlight ay.때론 슈퍼히어로가 돼.돌려대 너의 Anpanman.24시간이 적지.헷갈림 내겐 사치.I do my thang.I love myself.I love myself.I love my fans.Love my dance and my what.내 속안엔 몇 십 몇 백명의 내가 있어.오늘 또 다른 날 맞이해.어차피 전부 다 나이기에.고민보다는 걍 달리네.Runnin' man runnin' man.Runnin' man.뭘 어쩌고 저쩌고 떠들어대셔.I do what I do 그니까 넌 너나 잘하셔.You can't stop me lovin' myself.얼쑤 좋다.You can't stop me lovin' myself.지화자 좋다.You can't stop me lovin' myself.Oh oh oh oh.Oh oh oh oh oh oh.Oh oh oh oh.덩기덕 쿵더러러.얼쑤.Oh oh oh oh.Oh oh oh oh oh oh.Oh oh oh oh.덩기덕 쿵더러러.얼쑤.I'm so fine wherever I go.가끔 멀리 돌아가도.It's okay.I'm in love with my my myself.It's okay 난 이 순간 행복해..Uhh what's good korea.You know I been a boss for my whole career.I'm bout to jet in the leer.And put more than my hands in the air.Hands in the air put your hands in the air.If you getting money rubber bands in the air.Never gave a eff they can cancel my care.Cus if he look good throw my pants in the air.I'm here word to john mayer.Barbie's a wonderland my face is top tier.I swear watch the ice glare.They be like I'm gucci but don't shop there.One time press rewind.Tryna come up off nicki name press decline.So much power in the mind yes divine.Take your change you'll never be next in line.You can't stop me lovin' myself.얼쑤 좋다.You can't stop me lovin' myself.지화자 좋다.You can't stop me lovin' myself.Oh oh oh oh.Oh oh oh oh oh oh.Oh oh oh oh.덩기덕 쿵더러러.얼쑤.Oh oh oh oh.Oh oh oh oh oh oh.Oh oh oh oh.덩기덕 쿵더러러.얼쑤,0.04374478530585766,0.09256083179712296,0.06487658023834228,0.013485264698788524,0.15973800420761108,0.11821223050355911,-0.01594756543636322,-0.027349164088567097,1,-1,0,0,0,0,0,0
401,401,아이돌,30128393,찔려,스텔라(Stellar),찔려,스텔라.잠깐만요 그 입술 .뻐끔뻐끔 뭐하니 너 .손끝도 어쩌질 못해 뭔가 있는데.은근슬금 모든게 .답을 정한 니 질문들.모른척하는 아닌 척 하는 .Judas Kiss or What?.woo wow .난 니 마음 보는 돋보기 맞지?.마치 탐정이 된 것 같아 셜록.비록 이 사건의 피해자는 .나라는 게 문제.차가워 차가워 공기가.시간이 이상해 천천히 흘러..애매한 이 분위기 맘이 쿡쿡.혹시 내말이 찔려?.그대 맘속이 찔려?.우리 관계가 질려?..넌 티가 나 언제나.역시 내 말이 찔려?.너의 맘속이 찔려?.나의 가슴 어질려?..힐끔힐끔 어색한 미소만..멋대로 판단해 오늘 좀 피곤해 .흔한 핑계 싸구려 거짓말..우물쭈물 니 표정 어정쩡한 그 미소들.모른척하는 아닌 척 하는 .Judas Kiss or What?.         .입만 열면 자꾸 딴소리.안아주는데도 없지 soul이 (i'm sorry).넌 주제를 자꾸 빙빙돌아 어지러워 .듣고싶지 않지만 답답해..차가워 공기가 시간이 이상해 .천천히 흘러.내 가슴을 건드려 맘이 쿡쿡..혹시 내말이 찔려?.그대 맘속이 찔려?.우리 관계가 질려?..넌 티가 나 언제나.역시 내 말이 찔려?.너의 맘속이 찔려?.나의 가슴 어질려?..힐끔힐끔 어색한 미소만..비밀 일기처럼 니 가슴에 빼곡 쌓인 그 말  .말해 알고 싶어 이젠 준비가 됐어.입을 맞추던 우리 .눈도 못 맞추는 우리 ..뜨끔해 따끔해 내가 니가 .뜨끔해 따끔해 내가 니가 ..내 귓가에 들리는 니 떨리는 목소리 .시간이 오는 걸까 우리의 마지막.내가 질려?..혹시 내 말이 찔려?.지금 내 말이 들려?.니 안에서 떠밀려?..입을 맞추던 우리  ..역시 내 말이 찔려?.너의 두 눈이 떨려.나의 가슴 어질려..눈도 못 맞추는 우리..비밀 일기처럼 니 가슴에 빼곡 쌓인 그 말  .말해 알고 싶어 이젠 준비가 됐어.입을 맞추던우리.어쩌다가 우리.우 가슴에.뭐가 미안해 미안해.너의 맘속에,0.03404506404399872,0.09948127555176615,0.08225935101509094,-0.008598302710056304,0.16434741020202637,0.11002872884273529,0.033066265285015106,-0.004480581420163314,1,-1,0,0,0,0,0,0
402,402,공연/라이브,57539,보이지 않는 사랑,신승훈,신승훈 Live,사랑해선 안될께 너무 많아.그래서 더욱 슬퍼지는 것같아.그중에서 가장 슬픈건 .날 사랑하지 않는 그대.내곁에 있어 달라는 말하지 않았지.하지만 떠날필요없잖아 .보이지않게 사랑 할꺼야.너무 슬퍼 눈물 보이지만.어제는 사랑을 오늘은 이별을.미소짖는 얼굴로 울고 있었지.하지만 나 이렇게 슬프게 우는건.내일 이면 찾아올 그리움때문일꺼야....,0.12005390633344651,0.18967821259498596,0.13024986982345582,0.04992541630268097,0.2502843936284383,0.1689910739660263,0.05198595921198527,0.0185413658618927,0,0,-1,1,1,-1,0,0
403,403,목소리/음색,3655106,JOAH (Re-Mastered),박재범,EVOLUTION,Oh baby 너무 좋아서 .You’re driving me crazy.네 생각만해도 기분이 좋아.기분이 좋아 기분이 좋아 .Na Na Na Na Na Na.이 느낌 너만 느끼게 할 수 있는 느낌.난 죽을 때까지 느끼고 싶어.내 곁에 있어줘 아낄 수 있어 아낄 수 있어..언제나 너만 바라봐.나도 모르게 괜히 웃음이 나와.Oh baby baby baby baby.난 크게 소리 외치고 싶어..좋아 네 모든 것이 좋아.머리부터 발끝까지도.조그만 행동까지 하나 하나 .다 좋아 네 모든 것이 좋아.너와 함께라면 즐거워 .시간이 지날수록 더 좋아져.난 네가 필요해.매일 같이 있게 해달라고 난 기도해.나 오직 너만이와 행복하게 살 수가 있어..Break it down now.Come on no no..Ay girl 너와 함께면 하루하루가 너무 특별해.Stay with me forever and ever baby please.And girl 우리가 운명 아니어도.난 무조건 너야 .You know that I got you .You know that I love you.I’ll always be with you baby..언제나 너만 바라봐.나도 모르게 괜히 웃음이 나와.Oh baby baby baby baby.난 크게 소리 외치고 싶어.좋아 네 모든 것이 좋아.머리부터 발끝까지도.조그만 행동까지 하나 하나.다 좋아 네 모든 것이 좋아.너와 함께라면 즐거워 .시간이 지날수록 더 좋아져.난 네가 필요해.매일 같이 있게 달라고 난 기도해.난 오직 너만이와 행복하게 살 수가 있어..난 절대로 떨어지기 싫어 (떨어지기 싫어).너를 보고 있어도 (너를 보고 있어도).너무 보고 싶은걸 (보고 싶은걸).내 곁에 항상 있어줘 My girl.I want you and I need you.don't ever ever leave my side ..좋아 네 모든 것이 좋아.머리부터 발끝까지도.조그만 행동까지 하나 하나.다 좋아 네 모든 것이 좋아.머리부터 발끝까지도.조그만 행동까지 하나 하나.다 좋아 네 모든 것이 좋아.너와 함께라면 즐거워 .시간이 지날수록 더 좋아져.난 네가 필요해.매일 같이 있게 달라고 난 기도해.난 오직 너만이와 행복하게 살 수가 있어.,0.07924660403728485,0.13565652478933335,0.12310540676116943,0.027912319139391184,0.20760923624038696,0.13226306438446045,0.08792032798131307,0.05569968124230703,-1,1,0,0,0,0,0,0
404,404,아이돌,32242367,Je T′aime,조이 (JOY),안녕 (Hello) - Special Album,창문을 두드리는 깨끗한 빗소리에.널 만나기 전 설렘이 더해가고.영화를 보러 갈까 어디로든 떠나볼까.투명하게 물든 거리를 함께 걸어볼까.조금 더 가까이 작은 우산 속에.내 한쪽 어깨 끝이 다 젖어도 난 좋은 걸.널 사랑하나 봐 사랑에 빠졌어.이 기분 좋은 느낌이 변함없길 바래.널 사랑하나 봐 자꾸 보고 싶어.매일 Morning coffee를 너와 들고 싶어.언제나 힘겨울 때 내게 올 그런 사람.애써 얘기하지 않아도 아는 사람.가끔씩 화를 내고 때론 내가 토라져도.오랜 친구처럼 살며시 나를 꼭 안아줘.조금씩 다가와 나를 보여줄게.은은한 향기처럼 나의 곁에 머물러줘.널 사랑하나 봐 사랑에 빠졌어.이 기분 좋은 느낌이 변함없길 바래.널 사랑하나 봐 자꾸 보고 싶어.매일 Morning coffee를 너와 들고 싶어.널 사랑하나 봐 꿈은 아니겠지.비를 타고 찾아온 수줍은 내 사랑.널 사랑하나 봐 너무나 행복해.언제나 투명하게 나만 사랑해 줘.toi et moi eternellement,0.11729557101130486,0.19252096672058105,0.1322368025779724,0.041388719868659975,0.23610734939575195,0.16427478194236755,0.06152913967768351,0.004153657083710034,1,-1,0,0,0,0,0,0
405,405,걸그룹,31747239,For Sure (Feat. Cold Bay),Xydo(시도),For Sure,매번 너는 내게 물어.Will you love me forever?.Feelin' your soul 눈을 쳐다봐.And I'm telling you for sure.늦은 밤까지 널 괴롭히던 Nightmare.걱정하지 마 I'll always be your side.매일 아침 너와 눈을 뜨게 되면.모두 괜찮아질 거야.I'm telling you for sure.I know it can be unstable.항상 불안했던 너.이젠 내게 안겨도 돼.영원히 놓지 않을게.I'm telling you for sure.I can say for sure.삶은 때론 널 냉정히 외면해.그 불안감은 Like a tree.자꾸 커져만 가.두 눈을 잠깐 돌려.이런 문제들에 대해서.Woo 지금 너의 말 빼곤 No.Love is a change.I see your heart under my protection.Pain is gone oh oh.We did before.Go tell your mama.That I'm loving you for sure.Why can't I spend this whole night.Just to make you feel better.Keeping balance between you and you.I know it can be unstable.항상 불안했던 너.이젠 내게 안겨도 돼.영원히 놓지 않을게.I'm telling you for sure.I can say for sure.When I feel your love.I know it.얼마나 얼마나 큰 선물인지.나에게 넌.I know it can be unstable.항상 불안했던 너.이젠 내게 안겨도 돼.영원히 놓지 않을게.I'm telling you for sure.I can say for sure,0.08698532540798187,0.16848199326992036,0.0851107120513916,0.0240852072507143,0.19531484444936117,0.1285504251718521,0.04271624982357025,-0.002215178062518438,1,-1,0,0,0,0,0,0
406,406,걸그룹,5607142,Close To Me (Red Velvet Remix),Ellie Goulding(엘리 굴딩),Close To Me (Red Velvet Remix),Even though we both know we're liars.And we start each other's fires.We just know that we'll be alright.Even though we're kicked out the party.'Cause we both hate everybody.We're the ones they wanna be like.So don't let me down.Keep me in trouble.Born to be wild.Out in the jungle.And I don't wanna be somebody.Without your body.Close to me.And if it wasn't you.I wouldn't want anybody.Close to me.'Cause I'm an animal animal al.Like animal like you.And I don't wanna be somebody.Without your body.Close to me.난 널 원해.따분한 위선뿐인.재미없는 이 세상이.네가 없인 답답해.넌 날 원해.이별의 이유까지.장난스런 우린.나 아니면 이해 못 해.잘 들여다봐 네 안의 나를.가까이 와 우린 늘 같아.네 맘을 넘어 더 가까이 닿을 때까지 가까이.엇갈리듯 서롤 향한 우리 둘 사이 가까이.이젠 너 아니면 아니면 나 아니면 안돼.네 맘을 넘어 더 가까이 닿을 때까지 가까이.가까이.가까이 Yeah.잘 들여다봐 네 안의 나를.가까이 와 우린 늘 같아.And I don't wanna be somebody.Without your body.Close to me.And if it wasn't you.I wouldn't want anybody.Close to me.Because I'm an animal animal al.Like animal like you.And I don't wanna be somebody.Without your body.Close to me.Close to me.Close to me,0.05093019079864025,0.15425378863215447,0.05824294090270996,-0.009946838799118996,0.1319392522176107,0.057404130697250366,0.014785851041475931,0.0029204338788986206,1,-1,0,0,0,0,0,0
407,407,아이돌,5330302,HI FIVE,체리온탑(CHERRY ON TOP),HI FIVE,1 2 3 준비는 끝나는걸.3 2 1 긴장할 필요 없어.잠깐만 breath in breath out.누군가 시작을 외치면.다 함께 LET’S GO..Tell me more.상상했던 모든 걸.Going up.하늘 위로 날려보자.두근대.우리를 위한 축제.모든 게 완벽해 런 런 런 런..두 눈을 꼭 감고 지난 걱정은 LET GO.환하게 웃어봐.서로 손을 잡고 조금 낯선 세계로.기다려왔던 시간이 됐어..Bring the lights 밝혀봐 Tonight .오늘 이 밤 머리 위로 HI FIVE.Bring the lights 즐겨봐 Tonight .지금 이 맘.조금 더 높게 HI FIVE..U AND I WE TOGETHER.U AND I WE GO TOGETHER.Bring the lights 빛나는 Tonight .꿈꿔왔던 주인공이 돼볼래..Let you know.상상했던 장면들.Time is up.우리 앞에 펼쳐질 걸.두근대.우리를 위한 축제.모든 게 완벽해 런 런 런 런..두 손을 꼭 잡고 뻔한 걱정은 LET GO.신나게 놀아봐.서로 마주 보고 조금 낯선 세계로.기다려왔던 시간이 됐어..Bring the lights 밝혀봐 Tonight .오늘 이 밤 머리 위로 HI FIVE.Bring the lights 즐겨봐 Tonight .지금 이 맘.조금 더 높게 HI FIVE..U AND I WE TOGETHER.U AND I WE GO TOGETHER.Bring the lights 빛나는 Tonight .꿈꿔왔던 주인공이 돼볼래..눈 부신 빛으로 가득한 저 하늘을 올려다봐.하나가 된 오늘 또 함께할 내일들.걱정은 말고 한 번 더 LET’S GO..Bring the lights 밝혀봐 Tonight .오늘 이 밤 머리 위로 HI FIVE.Bring the lights 즐겨봐 Tonight ..지금 이 맘.조금 더 높게 HI FIVE..U AND I WE TOGETHER.U AND I WE GO TOGETHER.Bring the lights 빛나는 Tonight .꿈꿔왔던 주인공이 돼볼래,0.10663017557449639,0.15958970148563384,0.12181484699249268,0.02907711152434349,0.20701730251312256,0.13473154604434967,0.05216412742932638,-0.010186197857062021,1,-1,0,0,0,0,0,0
